account_id,touchpoint_dt,interaction_value
adv-157,2025-01-12,1.0
adv-157,2025-01-14,2.0
adv-157,2025-01-18,1.5
adv-157,2025-01-19,2.0
adv-157,2025-01-20,1.5
adv-158,2024-10-26,2.0
adv-158,2024-11-01,2.0
adv-158,2024-11-02,1.0
adv-158,2024-11-07,2.0
adv-158,2024-11-10,1.0
adv-158,2024-11-12,1.5
adv-158,2024-11-13,2.0
adv-158,2024-11-16,1.0
adv-158,2024-11-20,2.0
adv-158,2024-11-21,2.0
adv-158,2024-11-24,1.0
adv-158,2024-11-25,1.0
adv-158,2024-11-26,2.0
adv-158,2024-12-02,1.0
adv-158,2024-12-03,1.5
adv-158,2024-12-05,1.5
adv-158,2024-12-16,2.0
adv-158,2024-12-17,2.0
adv-158,2024-12-17,1.5
adv-158,2024-12-20,2.0
adv-158,2024-12-23,1.0
adv-158,2024-12-30,2.0
adv-158,2025-01-02,1.5
adv-158,2025-01-05,2.0
adv-158,2025-01-07,1.5
adv-158,2025-01-09,1.5
adv-158,2025-01-10,1.0
adv-158,2025-01-11,1.0
adv-158,2025-01-16,1.5
adv-158,2025-01-17,1.0
adv-158,2025-01-19,1.0
adv-158,2025-01-21,2.0
adv-158,2025-01-22,2.0
adv-158,2025-01-22,2.0
adv-159,2024-10-28,1.5
adv-159,2024-10-29,1.0
adv-159,2024-10-30,2.0
adv-159,2024-10-31,2.0
adv-159,2024-11-01,1.5
adv-159,2024-11-02,2.0
adv-159,2024-11-08,1.5
adv-159,2024-11-09,2.0
adv-159,2024-11-10,2.0
adv-159,2024-11-11,2.0
adv-159,2024-11-19,1.5
adv-159,2024-11-20,1.0
adv-159,2024-11-22,2.0
adv-159,2024-11-24,1.5
adv-159,2024-11-25,1.5
adv-159,2024-11-26,2.0
adv-159,2024-11-27,1.0
adv-159,2024-11-28,1.0
adv-159,2024-11-29,2.0
adv-159,2024-11-30,2.0
adv-159,2024-12-04,2.0
adv-159,2024-12-05,2.0
adv-159,2024-12-08,2.0
adv-159,2024-12-09,2.0
adv-159,2024-12-11,1.5
adv-159,2024-12-13,1.0
adv-159,2024-12-14,1.0
adv-159,2024-12-20,2.0
adv-159,2024-12-21,2.0
adv-159,2024-12-21,1.5
adv-159,2024-12-23,2.0
adv-159,2024-12-24,1.0
adv-159,2024-12-25,1.5
adv-159,2024-12-26,1.0
adv-159,2024-12-27,1.0
adv-159,2024-12-29,1.0
adv-159,2024-12-30,1.5
adv-159,2025-01-01,1.0
adv-159,2025-01-02,2.0
adv-159,2025-01-03,2.0
adv-159,2025-01-03,1.0
adv-159,2025-01-05,2.0
adv-159,2025-01-06,2.0
adv-159,2025-01-12,1.0
adv-159,2025-01-15,2.0
adv-159,2025-01-16,1.0
adv-159,2025-01-17,2.0
adv-159,2025-01-19,2.0
adv-159,2025-01-20,1.5
adv-160,2024-10-25,2.0
adv-160,2024-10-26,2.0
adv-160,2024-10-28,1.0
adv-160,2024-11-07,2.0
adv-160,2024-11-09,2.0
adv-160,2024-11-13,2.0
adv-160,2024-11-15,1.0
adv-160,2024-11-18,1.5
adv-160,2024-11-28,1.0
adv-160,2024-11-30,2.0
adv-160,2024-12-03,1.5
adv-160,2024-12-04,2.0
adv-160,2024-12-25,2.0
adv-160,2024-12-28,1.5
adv-160,2024-12-29,1.0
adv-160,2025-01-01,1.5
adv-160,2025-01-03,1.0
adv-160,2025-01-04,1.5
adv-160,2025-01-07,1.5
adv-160,2025-01-19,1.5
adv-161,2024-11-02,1.0
adv-161,2024-11-04,1.0
adv-161,2024-11-07,1.5
adv-161,2024-11-08,2.0
adv-161,2024-11-17,1.0
adv-161,2024-11-25,2.0
adv-161,2025-01-08,1.5
adv-161,2025-01-22,1.0
adv-162,2024-10-27,2.0
adv-162,2024-10-31,1.5
adv-162,2024-11-01,2.0
adv-162,2024-11-02,1.0
adv-162,2024-11-02,1.5
adv-162,2024-11-03,1.0
adv-162,2024-11-04,2.0
adv-162,2024-11-07,1.5
adv-162,2024-11-08,2.0
adv-162,2024-11-11,1.5
adv-162,2024-11-12,1.0
adv-162,2024-11-13,1.0
adv-162,2024-11-18,1.0
adv-162,2024-11-19,1.5
adv-162,2024-11-20,1.0
adv-162,2024-11-21,2.0
adv-162,2024-11-21,1.5
adv-162,2024-11-23,1.5
adv-162,2024-11-24,2.0
adv-162,2024-11-26,1.5
adv-162,2024-11-27,1.5
adv-162,2024-11-29,1.0
adv-162,2024-11-30,1.5
adv-162,2024-12-02,2.0
adv-162,2024-12-04,1.5
adv-162,2024-12-07,2.0
adv-162,2024-12-08,2.0
adv-162,2024-12-08,2.0
adv-162,2024-12-09,2.0
adv-162,2024-12-12,2.0
adv-162,2024-12-19,2.0
adv-162,2024-12-20,1.5
adv-162,2024-12-21,1.0
adv-162,2024-12-21,1.0
adv-162,2024-12-22,1.0
adv-162,2024-12-26,1.0
adv-162,2024-12-27,2.0
adv-162,2024-12-29,2.0
adv-162,2024-12-30,1.5
adv-162,2025-01-02,1.0
adv-162,2025-01-07,1.0
adv-162,2025-01-10,1.0
adv-162,2025-01-11,2.0
adv-162,2025-01-11,1.0
adv-162,2025-01-16,1.5
adv-162,2025-01-22,1.5
adv-163,2024-11-02,1.0
adv-163,2024-11-04,2.0
adv-163,2024-11-07,1.5
adv-163,2024-11-08,2.0
adv-163,2024-11-08,1.0
adv-163,2024-11-09,1.0
adv-163,2024-11-09,1.0
adv-163,2024-11-11,1.0
adv-163,2024-11-13,2.0
adv-163,2024-11-14,2.0
adv-163,2024-11-19,1.5
adv-163,2024-11-29,1.5
adv-163,2024-11-30,2.0
adv-163,2024-12-09,1.0
adv-163,2024-12-10,2.0
adv-163,2024-12-12,1.5
adv-163,2024-12-13,2.0
adv-163,2024-12-15,1.5
adv-163,2024-12-16,2.0
adv-163,2024-12-17,1.5
adv-163,2024-12-19,2.0
adv-163,2024-12-22,1.5
adv-163,2024-12-23,2.0
adv-163,2024-12-24,2.0
adv-163,2024-12-29,1.5
adv-163,2025-01-02,1.5
adv-163,2025-01-09,1.0
adv-163,2025-01-10,1.0
adv-163,2025-01-10,2.0
adv-163,2025-01-11,2.0
adv-163,2025-01-17,1.0
adv-163,2025-01-22,1.0
adv-164,2024-10-25,2.0
adv-164,2024-10-26,2.0
adv-164,2024-10-30,2.0
adv-164,2024-11-01,2.0
adv-164,2024-11-03,2.0
adv-164,2024-11-06,1.5
adv-164,2024-11-09,1.0
adv-164,2024-11-11,1.5
adv-164,2024-11-12,2.0
adv-164,2024-11-19,2.0
adv-164,2024-11-20,1.0
adv-164,2024-11-21,1.0
adv-164,2024-11-26,1.5
adv-164,2024-11-27,2.0
adv-164,2024-12-02,2.0
adv-164,2024-12-05,2.0
adv-164,2024-12-06,2.0
adv-164,2024-12-10,1.5
adv-164,2024-12-13,1.5
adv-164,2024-12-16,2.0
adv-164,2024-12-21,1.0
adv-164,2024-12-31,1.0
adv-164,2025-01-02,1.5
adv-164,2025-01-03,2.0
adv-164,2025-01-04,2.0
adv-164,2025-01-06,2.0
adv-164,2025-01-07,1.0
adv-164,2025-01-12,1.0
adv-164,2025-01-15,1.5
adv-164,2025-01-17,2.0
adv-164,2025-01-18,1.0
adv-165,2024-10-25,1.5
adv-165,2024-10-31,1.5
adv-165,2024-11-01,2.0
adv-165,2024-11-05,1.0
adv-165,2024-11-11,1.0
adv-165,2024-11-12,1.0
adv-165,2024-11-13,1.5
adv-165,2024-11-21,2.0
adv-165,2024-11-23,1.0
adv-165,2024-11-25,2.0
adv-165,2024-12-06,1.0
adv-165,2024-12-13,1.0
adv-165,2024-12-14,1.0
adv-165,2024-12-15,1.0
adv-165,2024-12-18,1.5
adv-165,2024-12-19,1.0
adv-165,2024-12-22,2.0
adv-165,2024-12-24,2.0
adv-165,2024-12-30,1.5
adv-165,2024-12-31,1.0
adv-165,2025-01-03,1.0
adv-165,2025-01-04,2.0
adv-165,2025-01-08,1.5
adv-165,2025-01-18,1.5
adv-165,2025-01-20,1.5
adv-166,2024-11-04,2.0
adv-166,2024-11-05,1.5
adv-166,2024-11-08,2.0
adv-166,2024-11-09,2.0
adv-166,2024-11-09,1.0
adv-166,2024-11-10,2.0
adv-166,2024-11-11,1.5
adv-166,2024-11-14,2.0
adv-166,2024-11-16,2.0
adv-166,2024-11-17,2.0
adv-166,2024-11-26,1.5
adv-166,2024-12-04,2.0
adv-166,2024-12-05,1.0
adv-166,2024-12-09,2.0
adv-166,2024-12-14,1.5
adv-166,2024-12-15,1.0
adv-166,2024-12-15,2.0
adv-166,2024-12-20,1.5
adv-166,2024-12-21,1.5
adv-166,2024-12-24,1.5
adv-166,2024-12-27,1.5
adv-166,2024-12-28,1.0
adv-166,2024-12-30,2.0
adv-166,2025-01-01,1.0
adv-166,2025-01-02,1.0
adv-166,2025-01-07,1.5
adv-166,2025-01-08,1.5
adv-166,2025-01-09,2.0
adv-166,2025-01-10,1.0
adv-166,2025-01-11,2.0
adv-166,2025-01-12,2.0
adv-166,2025-01-13,2.0
adv-166,2025-01-14,1.5
adv-166,2025-01-15,2.0
adv-166,2025-01-16,2.0
adv-166,2025-01-19,2.0
adv-167,2024-10-28,1.5
adv-167,2024-10-29,2.0
adv-167,2024-10-29,1.0
adv-167,2024-10-30,1.5
adv-167,2024-11-04,1.5
adv-167,2024-11-05,1.0
adv-167,2024-11-10,2.0
adv-167,2024-11-14,1.0
adv-167,2024-11-15,2.0
adv-167,2024-11-15,1.0
adv-167,2024-11-18,1.5
adv-167,2024-11-22,2.0
adv-167,2024-11-23,1.5
adv-167,2024-11-26,1.5
adv-167,2024-12-03,1.5
adv-167,2024-12-14,1.5
adv-167,2024-12-17,1.5
adv-167,2024-12-18,1.5
adv-167,2024-12-19,2.0
adv-167,2024-12-21,1.0
adv-167,2024-12-23,1.0
adv-167,2024-12-25,1.0
adv-167,2024-12-29,2.0
adv-167,2024-12-31,1.5
adv-167,2025-01-02,2.0
adv-167,2025-01-05,1.0
adv-167,2025-01-06,1.0
adv-167,2025-01-07,2.0
adv-167,2025-01-09,1.5
adv-167,2025-01-12,1.0
adv-167,2025-01-13,2.0
adv-167,2025-01-14,2.0
adv-167,2025-01-15,2.0
adv-168,2024-11-24,2.0
adv-168,2024-12-01,2.0
adv-168,2024-12-06,2.0
adv-168,2024-12-23,1.0
adv-168,2024-12-31,1.5
adv-168,2025-01-11,1.5
adv-168,2025-01-15,1.5
adv-168,2025-01-18,2.0
adv-169,2024-10-31,2.0
adv-169,2024-11-01,1.0
adv-169,2024-12-01,1.5
adv-169,2024-12-05,2.0
adv-169,2024-12-20,1.0
adv-169,2024-12-25,2.0
adv-169,2025-01-15,1.0
adv-169,2025-01-16,1.0
adv-169,2025-01-17,1.5
adv-170,2024-10-28,1.5
adv-170,2024-11-12,2.0
adv-170,2024-11-16,1.0
adv-170,2024-11-18,1.5
adv-170,2024-11-25,1.5
adv-170,2024-12-02,1.0
adv-170,2024-12-20,2.0
adv-170,2024-12-25,1.5
adv-170,2025-01-03,1.5
adv-170,2025-01-04,2.0
adv-171,2024-10-25,1.0
adv-171,2024-10-26,2.0
adv-171,2024-10-31,1.5
adv-171,2024-11-01,2.0
adv-171,2024-11-05,2.0
adv-171,2024-11-08,1.5
adv-171,2024-11-09,1.5
adv-171,2024-11-10,1.5
adv-171,2024-11-12,1.0
adv-171,2024-11-14,1.5
adv-171,2024-11-15,2.0
adv-171,2024-11-16,1.0
adv-171,2024-11-19,2.0
adv-171,2024-11-20,1.0
adv-171,2024-11-21,1.0
adv-171,2024-11-22,2.0
adv-171,2024-11-24,2.0
adv-171,2024-11-27,1.5
adv-171,2024-11-28,1.0
adv-171,2024-11-29,2.0
adv-171,2024-12-02,2.0
adv-171,2024-12-05,1.5
adv-171,2024-12-06,1.0
adv-171,2024-12-09,1.0
adv-171,2024-12-12,1.5
adv-171,2024-12-18,1.5
adv-171,2024-12-19,1.5
adv-171,2024-12-22,2.0
adv-171,2024-12-28,1.5
adv-171,2025-01-01,1.0
adv-171,2025-01-14,1.5
adv-171,2025-01-16,1.0
adv-171,2025-01-18,1.0
adv-171,2025-01-19,1.0
adv-171,2025-01-20,1.5
adv-172,2024-10-27,1.0
adv-172,2024-10-28,1.0
adv-172,2024-10-29,2.0
adv-172,2024-11-16,2.0
adv-172,2024-11-17,2.0
adv-172,2024-11-19,1.0
adv-172,2024-11-26,1.5
adv-172,2024-12-05,1.5
adv-172,2024-12-17,1.5
adv-172,2024-12-18,2.0
adv-172,2024-12-20,1.0
adv-172,2024-12-21,2.0
adv-172,2025-01-04,1.5
adv-172,2025-01-05,2.0
adv-172,2025-01-12,2.0
adv-172,2025-01-19,1.5
adv-172,2025-01-21,2.0
adv-173,2024-10-28,1.5
adv-173,2024-11-13,1.0
adv-173,2024-12-05,1.0
adv-173,2024-12-06,1.0
adv-173,2024-12-10,2.0
adv-173,2024-12-11,2.0
adv-173,2024-12-13,2.0
adv-173,2024-12-15,1.5
adv-173,2025-01-03,1.0
adv-173,2025-01-08,2.0
adv-173,2025-01-09,1.0
adv-173,2025-01-12,1.5
adv-173,2025-01-13,2.0
adv-174,2024-10-26,1.0
adv-174,2024-10-30,1.5
adv-174,2024-11-17,1.5
adv-174,2024-11-28,1.5
adv-174,2024-12-02,1.0
adv-174,2024-12-23,2.0
adv-174,2024-12-28,2.0
adv-174,2024-12-31,1.0
adv-174,2025-01-07,1.5
adv-174,2025-01-17,1.0
adv-174,2025-01-21,2.0
adv-174,2025-01-22,2.0
adv-175,2024-10-30,1.5
adv-175,2024-10-31,1.0
adv-175,2024-11-11,1.0
adv-175,2024-11-18,1.5
adv-175,2024-11-19,2.0
adv-175,2024-11-23,1.0
adv-175,2024-11-25,1.5
adv-175,2024-11-27,1.5
adv-175,2024-11-28,2.0
adv-175,2024-12-03,1.0
adv-175,2024-12-12,2.0
adv-175,2024-12-13,2.0
adv-175,2024-12-24,1.5
adv-175,2025-01-08,1.0
adv-176,2024-10-25,1.5
adv-176,2024-10-26,1.5
adv-176,2024-10-30,2.0
adv-176,2024-11-03,1.0
adv-176,2024-11-08,1.5
adv-176,2024-11-09,2.0
adv-176,2024-11-15,1.0
adv-176,2024-11-16,1.5
adv-176,2024-11-21,1.5
adv-176,2024-11-24,1.5
adv-176,2024-11-26,1.5
adv-176,2024-11-27,2.0
adv-176,2024-11-30,1.0
adv-176,2024-12-01,1.0
adv-176,2024-12-01,1.5
adv-176,2024-12-02,1.0
adv-176,2024-12-06,1.0
adv-176,2024-12-09,2.0
adv-176,2024-12-12,1.0
adv-176,2024-12-19,1.5
adv-176,2024-12-20,2.0
adv-176,2024-12-20,1.5
adv-176,2024-12-21,1.0
adv-176,2024-12-24,1.5
adv-176,2024-12-25,2.0
adv-176,2024-12-26,1.0
adv-176,2024-12-27,1.5
adv-176,2024-12-30,2.0
adv-176,2024-12-31,1.0
adv-176,2025-01-01,2.0
adv-176,2025-01-04,1.0
adv-176,2025-01-08,1.5
adv-176,2025-01-09,2.0
adv-176,2025-01-10,2.0
adv-176,2025-01-13,2.0
adv-176,2025-01-16,2.0
adv-176,2025-01-17,1.0
adv-176,2025-01-19,1.5
adv-176,2025-01-20,1.0
adv-177,2024-10-26,1.5
adv-177,2024-10-27,2.0
adv-177,2024-10-28,1.0
adv-177,2024-10-28,2.0
adv-177,2024-11-01,1.0
adv-177,2024-11-03,2.0
adv-177,2024-11-12,2.0
adv-177,2024-11-14,1.0
adv-177,2024-11-22,1.5
adv-177,2024-11-25,2.0
adv-177,2024-11-26,1.5
adv-177,2024-12-07,2.0
adv-177,2024-12-08,2.0
adv-177,2024-12-10,2.0
adv-177,2024-12-11,1.0
adv-177,2024-12-12,1.0
adv-177,2024-12-13,2.0
adv-177,2024-12-13,2.0
adv-177,2024-12-14,1.0
adv-177,2024-12-18,1.5
adv-177,2024-12-19,1.0
adv-177,2024-12-20,1.5
adv-177,2024-12-24,1.5
adv-177,2024-12-25,1.0
adv-177,2024-12-26,1.0
adv-177,2024-12-27,2.0
adv-177,2024-12-27,1.0
adv-177,2024-12-28,1.5
adv-177,2024-12-29,2.0
adv-177,2025-01-02,1.0
adv-177,2025-01-04,1.5
adv-177,2025-01-06,1.5
adv-177,2025-01-07,1.0
adv-177,2025-01-13,1.0
adv-177,2025-01-14,2.0
adv-177,2025-01-15,1.0
adv-177,2025-01-19,1.5
adv-177,2025-01-20,2.0
adv-177,2025-01-22,2.0
adv-178,2024-10-28,1.5
adv-178,2024-10-29,1.0
adv-178,2024-10-30,1.0
adv-178,2024-10-31,2.0
adv-178,2024-10-31,2.0
adv-178,2024-11-01,2.0
adv-178,2024-11-04,2.0
adv-178,2024-11-08,2.0
adv-178,2024-11-09,1.5
adv-178,2024-11-18,1.0
adv-178,2024-11-23,1.5
adv-178,2024-11-27,2.0
adv-178,2024-12-05,2.0
adv-178,2024-12-10,2.0
adv-178,2024-12-13,1.5
adv-178,2024-12-19,1.5
adv-178,2024-12-20,2.0
adv-178,2024-12-23,2.0
adv-178,2024-12-25,1.5
adv-178,2024-12-27,2.0
adv-178,2025-01-02,2.0
adv-178,2025-01-03,2.0
adv-178,2025-01-05,1.5
adv-178,2025-01-06,1.0
adv-178,2025-01-12,1.0
adv-179,2024-10-26,1.5
adv-179,2024-10-28,1.5
adv-179,2024-10-29,1.0
adv-179,2024-11-01,1.5
adv-179,2024-11-02,1.0
adv-179,2024-11-03,1.5
adv-179,2024-11-04,1.0
adv-179,2024-11-21,1.0
adv-179,2024-11-25,1.5
adv-179,2024-12-02,2.0
adv-179,2024-12-08,1.5
adv-179,2024-12-09,1.0
adv-179,2025-01-03,1.0
adv-180,2024-10-26,1.0
adv-180,2024-10-27,2.0
adv-180,2024-10-27,1.5
adv-180,2024-10-28,1.0
adv-180,2024-10-29,1.5
adv-180,2024-11-02,1.0
adv-180,2024-11-06,1.0
adv-180,2024-11-08,1.5
adv-180,2024-11-18,1.0
adv-180,2024-11-23,1.0
adv-180,2024-11-24,2.0
adv-180,2024-11-28,1.0
adv-180,2024-11-29,2.0
adv-180,2024-11-30,1.5
adv-180,2024-12-06,2.0
adv-180,2024-12-08,1.5
adv-180,2024-12-12,1.0
adv-180,2024-12-25,2.0
adv-180,2024-12-28,1.5
adv-180,2024-12-29,1.0
adv-180,2024-12-31,1.0
adv-180,2025-01-03,1.5
adv-180,2025-01-04,2.0
adv-180,2025-01-07,1.5
adv-180,2025-01-08,2.0
adv-180,2025-01-10,1.5
adv-180,2025-01-11,1.0
adv-180,2025-01-13,2.0
adv-180,2025-01-14,2.0
adv-180,2025-01-17,2.0
adv-180,2025-01-18,2.0
adv-180,2025-01-20,2.0
adv-181,2024-10-26,1.0
adv-181,2024-10-27,1.0
adv-181,2024-10-28,1.0
adv-181,2024-10-29,1.0
adv-181,2024-10-30,2.0
adv-181,2024-11-02,1.5
adv-181,2024-11-03,1.0
adv-181,2024-11-07,1.5
adv-181,2024-11-10,1.0
adv-181,2024-11-19,1.0
adv-181,2024-11-23,2.0
adv-181,2024-11-25,2.0
adv-181,2024-12-04,2.0
adv-181,2024-12-05,1.0
adv-181,2024-12-06,2.0
adv-181,2024-12-07,1.5
adv-181,2024-12-08,2.0
adv-181,2024-12-09,1.0
adv-181,2024-12-18,1.5
adv-181,2024-12-19,1.0
adv-181,2024-12-19,1.0
adv-181,2024-12-21,2.0
adv-181,2024-12-22,1.0
adv-181,2024-12-22,1.5
adv-181,2024-12-23,1.0
adv-181,2024-12-24,1.5
adv-181,2024-12-30,1.5
adv-181,2025-01-02,1.0
adv-181,2025-01-10,1.0
adv-181,2025-01-13,1.5
adv-181,2025-01-16,2.0
adv-181,2025-01-18,1.0
adv-181,2025-01-19,1.0
adv-181,2025-01-20,1.0
adv-181,2025-01-20,1.5
adv-181,2025-01-21,1.0
adv-181,2025-01-22,1.5
adv-181,2025-01-23,2.0
adv-182,2024-11-01,1.0
adv-182,2024-11-05,1.0
adv-182,2024-11-18,2.0
adv-182,2024-12-28,1.5
adv-182,2025-01-08,1.5
adv-182,2025-01-09,2.0
adv-182,2025-01-17,1.5
adv-182,2025-01-21,1.0
adv-182,2025-01-22,1.0
adv-183,2024-10-26,2.0
adv-183,2024-11-04,1.0
adv-183,2024-11-05,1.0
adv-183,2024-11-08,2.0
adv-183,2024-11-11,2.0
adv-183,2024-11-12,2.0
adv-183,2024-11-20,2.0
adv-183,2024-11-22,1.0
adv-183,2024-11-23,1.0
adv-183,2024-11-24,1.0
adv-183,2024-11-25,1.0
adv-183,2024-11-28,1.5
adv-183,2024-12-09,1.5
adv-183,2024-12-10,1.0
adv-183,2024-12-15,1.5
adv-183,2024-12-25,2.0
adv-183,2024-12-31,1.0
adv-183,2025-01-02,1.0
adv-183,2025-01-07,1.5
adv-183,2025-01-08,1.0
adv-183,2025-01-08,1.0
adv-183,2025-01-09,1.0
adv-183,2025-01-09,1.0
adv-183,2025-01-20,2.0
adv-183,2025-01-21,2.0
adv-184,2024-10-25,2.0
adv-184,2024-10-28,1.5
adv-184,2024-11-02,1.5
adv-184,2024-11-03,1.0
adv-184,2024-11-11,1.5
adv-184,2024-11-12,2.0
adv-184,2024-11-16,1.5
adv-184,2024-11-21,1.5
adv-184,2024-11-25,1.5
adv-184,2024-11-26,1.0
adv-184,2024-11-27,1.0
adv-184,2024-11-28,2.0
adv-184,2024-11-29,1.0
adv-184,2024-12-09,1.0
adv-184,2024-12-11,2.0
adv-184,2024-12-17,2.0
adv-184,2024-12-21,2.0
adv-184,2024-12-23,2.0
adv-184,2025-01-06,1.0
adv-184,2025-01-10,1.5
adv-184,2025-01-15,2.0
adv-184,2025-01-16,1.0
adv-184,2025-01-17,1.0
adv-185,2024-10-27,1.0
adv-185,2024-11-01,1.0
adv-185,2024-11-02,1.0
adv-185,2024-11-10,2.0
adv-185,2024-11-11,1.5
adv-185,2024-11-18,1.0
adv-185,2024-11-21,2.0
adv-185,2024-11-25,2.0
adv-185,2024-11-30,1.0
adv-185,2024-12-05,1.0
adv-185,2024-12-06,1.0
adv-185,2024-12-11,2.0
adv-185,2024-12-12,1.5
adv-185,2024-12-13,1.5
adv-185,2024-12-16,2.0
adv-185,2024-12-17,1.5
adv-185,2024-12-18,1.0
adv-185,2024-12-18,1.0
adv-185,2024-12-21,1.5
adv-185,2024-12-22,2.0
adv-185,2024-12-23,1.5
adv-185,2024-12-25,2.0
adv-185,2024-12-26,1.0
adv-185,2024-12-26,1.5
adv-185,2024-12-27,2.0
adv-185,2024-12-30,1.0
adv-185,2025-01-06,2.0
adv-185,2025-01-10,1.0
adv-185,2025-01-17,1.0
adv-186,2024-10-27,2.0
adv-186,2024-10-28,2.0
adv-186,2024-11-18,1.0
adv-186,2024-12-29,1.5
adv-186,2025-01-16,2.0
adv-186,2025-01-18,1.0
adv-187,2024-10-29,1.5
adv-187,2024-11-06,1.0
adv-187,2024-11-20,1.5
adv-187,2024-11-21,1.0
adv-187,2024-12-05,1.5
adv-187,2024-12-07,1.0
adv-187,2024-12-10,1.0
adv-187,2024-12-11,1.0
adv-187,2024-12-12,1.0
adv-187,2024-12-23,1.5
adv-187,2025-01-02,2.0
adv-187,2025-01-03,2.0
adv-187,2025-01-20,2.0
adv-188,2024-10-25,1.0
adv-188,2024-11-01,2.0
adv-188,2024-11-07,2.0
adv-188,2024-11-22,1.0
adv-188,2024-11-28,1.5
adv-188,2024-12-11,1.5
adv-188,2024-12-25,1.5
adv-188,2025-01-05,1.5
adv-188,2025-01-06,2.0
adv-189,2024-11-01,2.0
adv-189,2024-11-04,1.5
adv-189,2024-11-12,1.5
adv-189,2024-11-15,2.0
adv-189,2024-12-08,1.0
adv-189,2024-12-09,1.0
adv-189,2024-12-10,1.0
adv-189,2024-12-12,2.0
adv-189,2024-12-22,1.0
adv-189,2025-01-04,2.0
adv-189,2025-01-08,2.0
adv-189,2025-01-10,1.5
adv-189,2025-01-14,1.5
adv-190,2024-10-28,2.0
adv-190,2024-11-06,1.0
adv-190,2024-11-18,1.5
adv-190,2024-12-12,2.0
adv-190,2024-12-18,1.5
adv-190,2024-12-21,1.0
adv-190,2025-01-03,2.0
adv-190,2025-01-14,1.0
adv-191,2024-10-29,2.0
adv-191,2024-11-08,2.0
adv-191,2024-11-30,1.5
adv-191,2024-12-03,1.5
adv-191,2024-12-04,2.0
adv-191,2024-12-14,1.0
adv-191,2024-12-15,1.5
adv-191,2024-12-22,1.0
adv-191,2025-01-04,1.5
adv-191,2025-01-05,1.5
adv-191,2025-01-17,1.5
adv-191,2025-01-20,1.5
adv-192,2024-10-27,2.0
adv-192,2024-12-02,2.0
adv-192,2024-12-07,1.0
adv-192,2024-12-08,1.0
adv-192,2024-12-18,1.5
adv-192,2025-01-03,2.0
adv-192,2025-01-12,1.5
adv-193,2024-12-17,2.0
adv-193,2024-12-18,1.5
adv-193,2024-12-19,2.0
adv-194,2024-11-29,2.0
adv-194,2024-11-30,1.0
adv-194,2024-12-12,1.0
adv-194,2024-12-13,2.0
adv-194,2024-12-14,1.5
adv-194,2024-12-15,1.0
adv-194,2024-12-16,1.5
adv-194,2024-12-18,2.0
adv-194,2024-12-24,1.0
adv-194,2025-01-02,1.5
adv-195,2024-10-25,1.5
adv-195,2024-10-26,2.0
adv-195,2024-11-02,1.5
adv-195,2024-11-09,1.5
adv-195,2024-11-11,2.0
adv-195,2024-11-12,2.0
adv-195,2024-11-20,1.0
adv-195,2024-11-26,2.0
adv-195,2024-11-29,1.0
adv-195,2024-11-30,1.0
adv-195,2024-12-09,2.0
adv-195,2024-12-13,1.5
adv-195,2024-12-23,2.0
adv-195,2024-12-24,1.0
adv-195,2024-12-27,2.0
adv-195,2024-12-31,2.0
adv-195,2025-01-01,2.0
adv-195,2025-01-04,1.0
adv-195,2025-01-06,2.0
adv-195,2025-01-14,1.5
adv-195,2025-01-15,1.0
adv-195,2025-01-17,2.0
adv-195,2025-01-22,1.5
adv-196,2024-11-02,2.0
adv-196,2024-11-03,1.0
adv-196,2024-11-13,1.5
adv-196,2024-12-05,1.5
adv-196,2024-12-08,1.5
adv-196,2024-12-25,1.0
adv-196,2024-12-27,1.5
adv-196,2024-12-28,2.0
adv-196,2025-01-02,1.5
adv-196,2025-01-05,2.0
adv-196,2025-01-06,2.0
adv-196,2025-01-06,1.0
adv-196,2025-01-12,2.0
adv-196,2025-01-16,2.0
adv-196,2025-01-18,1.0
adv-197,2024-10-25,1.5
adv-197,2024-11-08,1.5
adv-197,2024-11-12,1.0
adv-197,2024-11-13,1.5
adv-197,2024-11-18,1.0
adv-197,2024-11-20,1.0
adv-197,2024-11-21,2.0
adv-197,2024-11-23,2.0
adv-197,2024-11-26,2.0
adv-197,2024-11-27,1.0
adv-197,2024-11-27,2.0
adv-197,2024-11-28,1.0
adv-197,2024-12-03,1.5
adv-197,2024-12-04,1.0
adv-197,2024-12-05,1.5
adv-197,2024-12-09,2.0
adv-197,2024-12-10,2.0
adv-197,2024-12-14,1.5
adv-197,2024-12-15,2.0
adv-197,2024-12-16,1.5
adv-197,2024-12-20,2.0
adv-197,2024-12-24,1.5
adv-197,2024-12-27,1.0
adv-197,2024-12-28,2.0
adv-197,2024-12-30,1.5
adv-197,2025-01-03,1.5
adv-197,2025-01-04,2.0
adv-197,2025-01-04,2.0
adv-197,2025-01-06,1.5
adv-197,2025-01-11,1.5
adv-197,2025-01-17,1.5
adv-197,2025-01-18,1.0
adv-197,2025-01-19,2.0
adv-197,2025-01-21,1.0
adv-198,2024-10-26,1.5
adv-198,2024-10-27,2.0
adv-198,2024-10-28,2.0
adv-198,2024-10-29,2.0
adv-198,2024-11-05,1.5
adv-198,2024-11-06,1.0
adv-198,2024-11-06,1.0
adv-198,2024-11-12,2.0
adv-198,2024-11-17,2.0
adv-198,2024-11-18,1.0
adv-198,2024-11-20,1.0
